# r (Mpc/h)   mu   v12   v12_perp   v12_par   sigma12   sigma12_perp  sigma12_par
50.000 8.500e-01 -9.492e+01 -9.345e+01 -1.665e+01 4.463e+02 4.446e+02 3.860e+02
50.000 9.500e-01 -9.515e+01 -9.346e+01 -1.783e+01 4.466e+02 4.445e+02 3.858e+02
54.000 5.000e-02 -8.564e+01 -8.564e+01 -3.621e-01 4.484e+02 4.484e+02 3.876e+02
54.000 1.500e-01 -8.628e+01 -8.622e+01 -3.011e+00 4.482e+02 4.481e+02 3.881e+02
54.000 2.500e-01 -8.629e+01 -8.616e+01 -4.722e+00 4.484e+02 4.483e+02 3.877e+02
54.000 3.500e-01 -8.619e+01 -8.588e+01 -7.281e+00 4.481e+02 4.478e+02 3.882e+02
54.000 4.500e-01 -8.633e+01 -8.589e+01 -8.827e+00 4.484e+02 4.479e+02 3.878e+02
54.000 5.500e-01 -8.670e+01 -8.612e+01 -9.970e+00 4.483e+02 4.476e+02 3.887e+02
54.000 6.500e-01 -8.684e+01 -8.603e+01 -1.176e+01 4.486e+02 4.475e+02 3.888e+02
54.000 7.500e-01 -8.627e+01 -8.523e+01 -1.333e+01 4.478e+02 4.467e+02 3.895e+02
54.000 8.500e-01 -8.637e+01 -8.500e+01 -1.529e+01 4.481e+02 4.465e+02 3.894e+02
54.000 9.500e-01 -8.699e+01 -8.534e+01 -1.685e+01 4.484e+02 4.464e+02 3.902e+02
58.000 5.000e-02 -7.682e+01 -7.681e+01 -1.172e+00 4.494e+02 4.494e+02 3.915e+02
58.000 1.500e-01 -7.823e+01 -7.820e+01 -2.319e+00 4.501e+02 4.500e+02 3.910e+02
58.000 2.500e-01 -7.840e+01 -7.830e+01 -3.935e+00 4.495e+02 4.493e+02 3.910e+02
58.000 3.500e-01 -7.840e+01 -7.817e+01 -6.009e+00 4.496e+02 4.493e+02 3.910e+02
58.000 4.500e-01 -7.882e+01 -7.848e+01 -7.242e+00 4.503e+02 4.498e+02 3.918e+02
58.000 5.500e-01 -7.835e+01 -7.786e+01 -8.701e+00 4.493e+02 4.485e+02 3.922e+02
58.000 6.500e-01 -7.772e+01 -7.699e+01 -1.067e+01 4.498e+02 4.489e+02 3.925e+02
58.000 7.500e-01 -7.780e+01 -7.698e+01 -1.127e+01 4.489e+02 4.476e+02 3.922e+02
58.000 8.500e-01 -7.861e+01 -7.746e+01 -1.338e+01 4.494e+02 4.478e+02 3.923e+02
58.000 9.500e-01 -7.910e+01 -7.760e+01 -1.530e+01 4.498e+02 4.478e+02 3.929e+02
62.000 5.000e-02 -7.126e+01 -7.125e+01 -7.225e-01 4.515e+02 4.515e+02 3.942e+02
62.000 1.500e-01 -7.071e+01 -7.065e+01 -2.938e+00 4.508e+02 4.508e+02 3.956e+02
62.000 2.500e-01 -7.097e+01 -7.092e+01 -2.952e+00 4.507e+02 4.506e+02 3.945e+02
62.000 3.500e-01 -7.178e+01 -7.158e+01 -5.432e+00 4.508e+02 4.506e+02 3.947e+02
62.000 4.500e-01 -7.096e+01 -7.064e+01 -6.708e+00 4.502e+02 4.497e+02 3.953e+02
62.000 5.500e-01 -7.074e+01 -7.032e+01 -7.654e+00 4.510e+02 4.503e+02 3.956e+02
